Trial,Mu_Option1,Mu_Option2,Mu_Option3,Reward_Option1,Reward_Option2,Reward_Option3
282,61.0090795593508,52.9401867128544,50.5390328058855,60.2345844519837,54.3689736329608,52.5087331986347
283,59.8387187448479,52.6362266643999,52.6227554902732,57.3438858476313,46.0232714447655,59.5044515265017
284,59.2900087418319,51.1393278170642,51.7048621923978,54.9391942632862,55.0179220260971,50.6751148518944
285,59.1060962427102,49.6851863480187,52.5567956450019,52.941264061156,51.8486686076904,52.0281284106274
286,59.0327802605882,51.1536871731911,51.5842933629542,63.6829939621858,57.9769789156547,42.9971703926283
287,57.9201639285091,51.7355968083646,51.4371303041398,65.0645669238768,49.074088574943,49.4275881066506
288,56.7334758107993,50.8769485497806,52.2040576401581,59.1015203539384,51.0212048097023,50.3863869557549
289,55.5983733683787,51.2425790747916,52.9335656588533,57.3464259385104,55.9002947627153,45.7757626077099
290,55.5816606472986,50.4689848628613,53.7127325194911,55.696664105662,51.1595463997933,51.5793554015756
291,55.4031376504753,50.9057561835891,53.991873733474,63.5719606712589,55.8043591496499,54.3330442542889
292,53.7321342864426,50.8997313752023,53.9008131249021,56.680750505515,50.1342402118554,57.9123729774423
293,53.2533237628,50.6706945498177,51.0532853877349,50.209386498277,44.4489074189296,52.1992388828068
294,53.3010599440254,50.9817094388472,51.3509389721297,60.2145940066844,52.6913176596122,56.7943340246615
295,52.7324852744766,51.2651686032717,50.0088112554314,49.7483590898396,50.5829549637879,53.9146637379631
296,52.8640515919819,51.9823689312091,49.2901758569534,55.5487741944016,55.2363948383783,50.0858166554509
297,52.4211635834924,52.1650895957008,48.1395003258326,50.7379424885217,58.0200632905139,55.6839676105046
298,52.4585550062953,52.1447135521446,47.5934954588691,48.0497646394203,54.7379926023273,50.0289819607303
299,51.6516836109346,52.1030257991388,47.3020842891641,53.4437026371943,59.1256229178087,39.7572870855439
300,52.3624509733185,54.2896953117688,46.5122729174048,53.3028505250489,58.8988865069829,50.8267588403867
301,51.7565921062119,54.7865571572028,45.2857081741556,43.4465415784336,49.9234818848576,46.4443751273316
302,50.4051026645687,54.6050110329385,46.4587012129293,55.4748374668403,50.7950638273996,46.0048651294621
303,50.3128645977663,55.3205217460798,47.256936115664,54.2524410535682,54.3203203888896,44.7279394637642
304,50.4257807744495,55.3981363780733,46.680459027104,50.5644046508775,53.885658880164,35.625807353781
305,51.0106526837197,55.2509477260056,47.2406863294477,49.5772736316432,58.931686574877,46.2673792375495
306,51.5661494293466,54.6941958280554,47.9824524515585,47.4664635939846,61.9562450175194,46.8313226591064
307,51.1243342387282,54.8027606335598,48.0389414900303,48.2325512230928,54.7480081076735,41.3933623163716
308,52.6832759993973,52.9835353322942,49.1885220866017,53.846011804143,40.3416012988635,45.2165464623027
309,52.0502509080584,53.0495431623404,51.1729228449849,49.3119403112239,56.0412824396557,46.8732545560046
310,50.9179061085916,53.067844599355,51.3541899088869,54.5522999406572,45.1085800864115,55.0573077364841
311,50.0118424525271,53.1085161630636,51.6091838931465,48.4712419726847,45.7964338590902,56.7838669806512
312,48.1473795307138,51.6028679542363,51.2137095627292,55.5766992922595,53.6107240994774,52.6122359037352
313,47.2025751007308,52.1666795077422,52.0846630449701,55.2955896391386,56.7778268974849,44.6656634801928
314,47.3822007684281,51.2019794013267,52.0122676838132,43.5621754589435,53.4432190708171,52.8505288708891
315,46.0597526432077,49.3742239887044,52.4542011976026,46.8758876274761,42.6574949529378,49.052724738393
316,46.6273253276207,49.3916960444612,51.9493625127246,38.6748012682796,51.4313739500542,49.8888493120538
317,47.0351315272433,49.7727056248434,53.5626081056939,39.4101479999739,42.2401109970359,52.7707056599504
318,46.2309195950969,48.3674845810228,54.7618129166056,57.0955142774855,39.5756328545697,56.2259964833723
319,46.2744512153707,47.658964496548,55.2492510410904,46.3830741326796,42.7596101922583,49.7902465603502
320,46.5495992592675,48.6212453558052,53.6003021791986,49.4217953860037,50.8877310472936,45.4800707582408
321,45.4464641383991,48.0217448944375,52.4150098081074,53.9700106729741,47.4161633205897,54.2121894869679
322,44.8965653764227,47.7007148889255,52.9752404106172,39.1034261866881,54.3379754516254,52.4631622096399
323,45.3287877470332,47.8070649366471,53.5180735101732,44.4828120172407,41.1917335422414,53.8094144112818
324,44.8183104029567,49.436564082235,52.1481027636274,49.1212908237695,52.940151387659,51.982872838603
325,44.3696191686783,49.3344182410386,51.656114225727,44.2886793996235,48.9333758267128,50.9277750840963
326,46.3331414289412,49.1134501010985,51.8406041910323,47.0073058895997,41.8703937623842,59.6449539907602
327,45.6857955185526,47.3688515797875,51.3788383384452,39.8585461405476,38.3610662631222,56.1845450241742
328,46.8472766836697,48.1204938904412,51.8643991970232,44.6106845590319,47.1311525256956,53.4795265590609
329,46.3531197420644,48.9808313715164,50.7435107438601,39.3336957185007,46.0230506477412,44.1751827158913
330,45.1596711168796,49.2649335431493,50.1316017643665,41.8190612002973,47.5617947614659,55.2573232796567
331,45.0821012628998,49.6714415710477,52.2761942112689,49.0879395853161,52.2763273809215,48.152479854155
332,44.7231946869655,50.0393988256463,51.1147166976308,43.0441256807641,46.0506722738972,53.6942886189966
333,45.7045425203667,51.5170740206646,50.9105874812692,50.233300424794,52.0571255845455,45.3542320644586
334,44.9148680278694,53.4381925945596,51.5514781834262,52.7642366752845,49.6013215513135,52.1201702188154
335,45.3927186409367,53.2987083368801,51.5593049282717,47.3160797893515,50.0492296445311,54.9532191243808
336,44.8565420364058,53.6938716238155,50.0627999517964,50.0079649560676,51.0128567309181,55.438159144299
337,43.9394538755337,54.1727278583425,48.8359104111187,54.0002643174086,57.8380239722979,48.176464527195
338,43.9973068324853,55.8926419715806,48.6184303337634,42.0982568990811,54.5345822480495,56.6424571749986
339,45.1281436456392,57.3001359680747,47.8994698600536,43.8382511292519,57.8370478225627,53.5270536094251
340,44.9523809629618,58.1247209791245,48.5749013864841,53.5934712323322,56.8625396489658,43.5822886118009
341,45.8560019576764,58.9402816412072,49.6469099075828,55.6679805571539,67.9699595810577,46.534013300641
342,46.1258625199935,59.4170474208439,49.0674371949249,47.7242901032404,53.1787317363768,49.44787034274
343,45.1471311107426,59.202402477571,48.8685181537795,42.482478980778,51.9046842482471,46.0364977283736
344,46.2156952374902,60.2865822274561,49.1911591603293,35.5518989032419,67.5065428660525,46.4958954240197
345,47.1213019374529,59.6491757627709,47.860091716683,53.1514174065183,61.3171707602096,46.6187992539314
346,48.0146290595787,57.9759500891627,49.1486698110137,55.4351659361425,62.1469564525582,44.2661506683036
347,47.8959297870774,59.1499184674835,50.1635707440897,51.7560403136586,60.5168126419081,46.9395862052131
348,49.2755715975033,58.2281524076814,49.4339228116282,54.4951816548755,63.0250946075225,49.0156258137617
349,47.6324804717519,56.7425371626265,48.1557347929772,49.7778419686489,58.694477152624,47.464642287439
350,47.0149711418261,57.6168071797649,48.4109456521665,47.7553873399377,53.7395288924269,40.8047561248476
351,46.8330656262596,58.884990068027,50.0718714502746,40.4356558308127,65.8982866549554,47.5203157783696
352,48.8178273442436,57.6070552308944,50.939282761603,51.4022348825433,58.9395564956656,55.6684344616369
353,51.1491879801703,56.8283717551828,50.4559597868037,51.9338349611709,55.7502358165512,43.2743469398621
354,50.8099592940321,56.0957496390892,51.1131416357534,57.2186819776596,58.4476906367249,60.2189679011788
355,52.7350624418481,56.0581371434343,50.9826372956634,61.9450416122439,54.3402816614881,56.303633649533
356,50.616262237438,55.634273660343,50.9286724276435,59.4442968070776,60.6398201119259,49.3341046372944
357,49.6880808063863,55.0550015968051,50.4435760961407,44.7902785199077,63.6338611414837,45.6190044150475
358,50.3914916174114,54.3619471552198,51.5217738139849,53.4195716758035,48.8117507356629,64.1872310227445
359,50.8888616330244,54.0296006325721,52.9582989803845,58.1199288504766,44.9601800653522,48.0318141000152
360,52.6708128500758,54.5555409496397,52.2888579084583,53.9230607152643,53.6702592727825,52.2877039639349
361,52.8596947777707,55.262940131854,51.4810041911104,52.3309176498322,48.2262266669761,57.6696900484186
362,53.481375624858,55.5533577653555,52.1032152338413,49.9979415236945,52.6672003424751,45.568722649875
363,53.8976252134517,53.3931448052091,52.07177378641,47.1206008347376,53.4323881586834,54.0562267637494
364,56.7915295987799,53.3606642239763,51.9943165653218,55.9541479635108,54.9472752521921,53.8172346523012
365,56.1905124219244,52.5086169691021,50.0721563477682,66.2116772867996,52.1862788469073,42.0319293234353
366,55.915556586504,53.1988745014653,51.5565493375611,51.8825677211915,44.7824991782244,56.9575988658295
367,56.1782161715247,53.6741069283322,51.4950125803694,57.6944207020256,54.9803094512047,55.9220692615882
368,54.6143015016211,54.7562601180982,52.6259340564376,58.9183872793178,59.7637325406085,55.4147737880306
369,54.49421998065,54.1977725140658,53.2022041911215,49.8022210258584,51.0104077131161,46.4379648717823
370,53.3334299044939,53.9901858418378,54.3453801452325,49.1609407961405,50.1224645452521,53.5811248996838
371,52.0652976594404,53.5729104545623,53.5481179473861,52.16124763013,52.8185944747724,49.8447105464009
372,53.1075472961005,53.519931461356,53.9860936263181,57.6560287356485,59.4456613942779,54.9210788361867
373,52.3866649693331,53.8585867467986,52.7197743834299,48.5866282664692,55.2014523930598,44.4416587860235
374,53.4243569213018,53.4788972851183,52.8707934537025,55.6277104818403,47.5375766771163,51.6919051709761
375,53.6163392032988,53.9939897415787,52.8915519664998,52.9578293321666,45.4499701821453,51.3089307604512
376,54.8942112154142,53.9080517688618,50.9444729313938,53.1694592751805,52.4688271048786,54.9018647511684
377,54.192539896747,52.6430391486938,51.1338310895821,48.4008938206205,49.3800579021343,57.3326161236565
378,53.2914471183611,51.4093624881372,50.0203896245656,55.4718407919511,51.1212247347,61.4547028268395
379,53.8502489576203,51.7569921731372,49.5246269774462,51.2541906920368,54.3167943616064,45.1844986239828
380,51.5816266078626,51.4798658349444,47.9742075761137,59.0857631147291,42.2346695004265,46.8981310771941
381,52.2898511528104,51.6649943588934,48.1102946320059,62.6706643513712,50.1087465668601,45.7786587325861
382,52.2313151729056,51.7010108008391,46.5527686169659,53.7503737250322,54.1524408399,41.071400426736
383,52.2730059882619,50.7653606850656,46.5273809916877,56.230134569475,47.0972589517881,44.1319186259448
384,52.2504365522747,49.8131218712245,45.0526678855467,60.1144931117883,48.7382695658554,51.398565580214
385,52.0893673653714,47.0895945272782,43.7513681289252,49.8773584271526,38.204732686195,46.9299611638023
386,52.4094110691352,47.2124858877433,43.795125909255,58.1659230941999,40.956386881364,38.7554927615901
387,53.8114851374296,46.3578174388862,43.9976956265014,52.4278566199508,47.4170880590167,43.348007055823
388,53.1908168525509,46.0567828636708,44.8520725156365,56.1078750102431,44.734467626983,42.9496871006193
389,53.790896500206,45.9051912666773,44.2250774292595,61.6688636257506,50.7624706960402,39.89816374844
390,53.4704844347315,46.4032651220522,44.5368601292223,52.6035765502912,51.3138148059123,44.1553995467796
391,50.7283751169349,46.0658939037382,43.1364125584912,57.7021125110294,48.2742717409415,29.8779196433405
392,50.7523670356753,45.5691468192022,41.7948826318216,52.1618403777741,46.5487066177666,47.968621168413
393,52.0125957851672,45.4782948530784,41.822892405926,55.8863438196876,55.3229340401246,42.2873590809256
394,51.8614710549509,45.8570673270261,42.1539902972944,57.3412919592699,54.9352400958735,38.2291463720937
395,51.8116537078953,47.3559686989044,40.5334272227785,59.3308934968913,42.1785469423969,32.2070202577048
396,51.4313614712915,47.157842589983,40.5735975060125,52.9508036082079,51.2655823512189,42.7730403566326
397,49.4754933768645,47.8924118836743,40.1222196133639,50.0106871925774,39.6723685794386,41.4976608493832
398,50.4030565497261,47.2483933747635,40.8055686513899,59.4521585574633,52.1229222968779,42.8841479631385
399,50.3897982904835,47.1849763532327,39.6652410866537,49.5364003445173,55.5421930430251,38.5641479439489
400,49.9600244766526,47.439988548395,40.8870154225142,40.945289881,44.230148232743,35.5617696996662
401,50.2906000066553,47.278691757634,41.8691719875972,54.8702169994867,53.6949880275084,33.9200952466101
402,50.2118539015932,45.1434751122875,43.8835746559243,55.1510271579199,38.7635366527951,43.2125267712173
403,52.4594154785349,45.3517126543171,43.9481433455078,49.5764733535986,57.166926871152,49.9203586827304
404,50.4926587909144,43.8617003731888,43.7688792821661,63.5965402206834,46.7959519114422,32.8937189392221
405,50.8648298751229,42.4243132589178,44.286300495563,44.0833574090202,45.4832224161156,46.5500557620865
406,49.7413582010454,42.6101876233716,43.4260428481409,46.3695858703059,49.0159615148697,48.5425244305386
407,49.5170514886523,42.9714109178071,43.9027733445353,47.0466379477928,44.2579044059382,48.0961766628463
408,49.9026179891769,44.4428937332202,43.0167305316908,47.6443027372148,46.7364502256959,53.9331941578609
409,51.5517985838829,45.0238794872445,43.5958964527016,44.6228260779929,36.0859725349614,49.4380836308922
410,53.090262122063,43.8390223246722,44.5331645510115,48.2888852780261,41.2794579808514,46.4724699392678
411,53.0871721021826,43.947895266432,45.3788002622316,48.0740742657959,38.3843805575908,47.262588459691
412,53.460285245634,43.11091429061,46.1879527549568,54.3951683649981,36.9029976846238,51.3555202861017
413,54.3954929471387,43.1925963207361,45.0944289923996,53.2266108372793,44.69633528137,50.2726717392197
414,55.2835184257926,45.102196626975,46.2014206394369,47.9736155407751,48.8858900576164,44.5261996178607
415,55.2684024513288,46.1224442914012,46.2318205437522,47.2129724197339,52.7208738747641,42.0819315929699
416,56.010739850055,45.7041832443719,45.4219074960568,56.4212259728679,43.4225309423721,48.317848759165
417,55.6943361689638,46.8269862150323,45.1074641938624,56.7572279149734,41.094204001611,49.3164218849969
418,55.9169261509877,47.0230785367124,45.2344683545359,55.3368294137546,51.4499506831623,41.6113985446556
419,54.3844011842615,47.9297607345843,45.419558571185,57.308122221821,46.3306515251832,45.628279968114
420,54.3387169246535,48.612590338848,45.9836328007007,53.9917604902803,45.9123013389717,46.6391271033705
421,52.749173629342,47.6295059475317,46.1751506016599,48.0644541285285,55.8774735511381,56.3892150092485
422,54.1696184140784,45.6171743438707,48.3503403914644,55.9986786087801,41.4682196798211,47.5474249107019
423,54.0275747927522,45.6181312005468,47.717435097531,50.659652037764,41.6232421164814,42.8115755622721
424,52.9202764519449,46.1011574809715,47.4751312985464,53.5734715292635,47.4544945996409,45.7075502086593
425,53.849132994291,46.7601339541215,47.9192246487149,60.3935277886845,55.4774053812126,47.9051670758045
426,53.7956998856929,49.0149184561502,49.9065853573912,48.1316861144555,49.4871554720934,49.5038476077228
427,51.1997814841563,50.3635414032428,50.7656264819178,43.0441700875121,43.0395364622925,56.3470501401101
428,50.8634099845073,49.8528826280475,48.6964441047913,50.5913342819027,49.4359208233386,50.4870961540163
429,50.1403081122301,48.5822823119421,49.698249875735,45.3358665627159,44.8191201200519,45.6602655578235
430,50.9859257749571,47.6029020860642,51.1224894754124,53.2127083542463,45.7115677457323,50.0005816322119
431,50.1241018821502,46.2697631908236,51.0247764869476,54.0521187445535,44.9590907005417,49.1773281355554
432,49.7691286922264,46.9586730298093,49.4629637440054,43.6024975703904,48.6631092640692,46.9322262011021
433,48.9749261168068,46.3921653798021,49.2190642403492,50.4923096584275,38.4578768464016,41.8944453343045
434,48.3690299520298,46.1212262064002,47.5490913637065,46.4223441792582,40.4489668862622,29.6856303721412
435,46.1741846509886,45.2764896397936,46.7243401943308,45.8227220890389,45.0583316074384,51.783273651717
436,46.9912880876947,44.7471623732039,45.355960745944,47.2088976252961,37.6066332623589,41.4239749465653
437,47.8992946418433,44.8628130439373,44.9586522801261,40.0512273064609,54.5089513978004,57.9968557764012
438,48.081588285791,44.024974973745,47.6389137212679,47.3801452015051,49.6969456302915,52.1640066099956
439,46.5113970555588,44.4895403231635,48.4289285251418,51.0626630432351,43.0966267667763,47.1827349980726
440,46.1152751062078,42.930197910009,49.1332285599253,49.1124444478288,40.5096262336183,48.2864761687756
441,46.3231836775447,43.0986433665614,48.9623662490532,48.4812855534828,48.0430414666655,52.6674488225595
442,42.3401837170551,43.2373736782866,48.6253237506924,39.0150223916237,43.5823950411646,43.3819041097549
443,41.9515360750855,45.0158740219806,47.5287540139184,48.5260401022429,44.4964261834547,42.3198069852112
444,42.5740896207398,44.9711576965845,49.6245250901117,44.1216483761437,49.3603500819462,40.6010938989815
445,44.9244858129189,46.7413539093968,50.6650321304507,46.8160003320009,48.8738858225493,51.5684715019508
446,43.4380742162452,46.2456456644522,50.9386994272808,38.7173572698316,45.6377411815464,49.9295583765176
447,44.1835114942275,46.9450692847826,49.3532374053256,38.2501387486758,49.0856806772591,60.2389620145907
448,43.4573466767509,46.2162986397053,49.6130845467345,35.4631173604375,49.4405265586892,40.0393468505108
449,43.5768025756882,46.3699653518949,49.497296288103,38.7597861358343,50.6115220704748,47.3830295274844
450,43.0686010586554,45.9885047052083,51.5006366230915,43.8195876683495,50.4395148109119,51.3584480867306
451,41.794481741136,47.4108217540183,50.4334731719085,27.6970237178626,46.0831257872655,45.0686788569552
452,41.4401466839987,45.6208514388226,50.6021800610401,37.5975678662049,45.8974585987791,52.8583242877771
453,41.3956502518396,44.3027481539931,49.9754264315703,53.4358484633527,41.2793081143202,47.564331325056
454,42.1545865764417,43.4369549888995,50.3712634934242,42.2758481327514,38.7424468641301,49.8567017095284
455,41.2146882511447,43.4251815628716,49.8125722938893,38.5660736253002,44.2427611421506,51.2714621110384
456,42.0457872501646,44.746560314391,50.6356649313915,49.889589959801,47.3902017999138,51.8080963121711
457,41.3384009212127,46.1079121360549,52.4275041885586,42.6791280763333,44.632366002344,55.7744549842872
458,39.9555413826455,48.2262640924292,52.3278211341961,44.6238533690524,40.700197946658,57.3500576244557
459,41.6561082584699,47.6239911746302,53.1482604452761,44.9359493650924,44.2344984769596,58.8158517421692
460,41.5725473076236,47.5328137987537,53.4744729600304,50.1728334107559,42.5966794862476,47.5894847614347
461,41.1500235773556,47.3286727315304,51.5431493867046,39.0802554014172,45.196508258076,47.6421024731137
462,39.7165000201532,48.0534458730686,51.1321261067124,36.5285626112214,46.9165220501503,50.3397843387157
463,40.4723100747778,47.3928169722451,51.8474755159416,31.4127975624567,51.2005570137094,45.4382067972425
464,40.7322860313657,48.3146797409191,51.7691072843296,47.239066726542,49.9561845376597,51.715452571529
465,39.811854424844,49.5178787522455,52.4629708866216,41.3788821561622,47.8885965091365,52.6709486242222
466,40.1174817479737,49.7165212895795,52.4755244429208,36.0438448899409,54.0397331484144,44.3737973451625
467,37.9277666127243,49.021970273995,52.7017673759456,44.2785492021317,53.1067074298619,55.5022129918017
468,37.7854517634614,49.9985461424416,52.3100553339002,34.6098125976279,47.9323907097557,55.0699892668974
469,38.0803680211224,48.6419242749241,52.3019431497517,33.3462716949574,41.6878516633453,44.9807151226502
470,37.8727068544762,49.2819790425766,52.2886054520052,35.7391873553959,50.8056302477786,52.3069241020148
471,37.9408375610908,49.6879548338051,50.0593527672586,37.6298334808706,57.2473024317796,51.7175420614998
472,37.1610099404746,48.7978765636223,49.9199357266655,40.350025353691,52.6129934771712,41.1274686277588
473,37.5620431297071,50.2881966034335,49.79357926358,39.773316967705,51.6175588428847,45.051955913631
474,36.5831598178273,50.2178329203294,49.9818395130139,38.3112008937266,48.3276515044713,45.9084720559087
475,35.8328174224406,51.0126031775855,47.9660747783878,40.9858896803834,53.3508102912394,42.9748246353871
476,36.9581250328735,51.6216480295343,47.3889968855964,45.604615204388,48.8153658573205,52.0062302131146
477,36.3985617682822,50.7096098755389,47.7429090175678,33.3411095522873,53.520936459118,38.8052088308209
478,35.065508378457,52.1603818791191,48.0996870244145,41.5541907469245,53.25024911445,49.4172266593186
479,35.5015153997058,51.8116450435898,48.2365979485952,34.1451523333259,49.4667488981967,48.1050940230362
480,35.2035508478218,53.833915770617,47.9326335536767,37.1655430885153,50.5711180875079,48.5017135495395
